Job;Standard;Country;State/Region;City;Impressions;Clicks;Apply starts;Applies;Cost per click (CPC);Cost per apply start (CPAS);Cost per apply (CPA);Clickthrough rate (CTR);Apply completion rate (ACR);Apply start rate (ASR);Apply rate (AR);Spend;Last updated;Created;;;Functietitel;Gestandaardiseerde titel
Accountmanager;Accountmanager;Netherlands;Utrecht (provincie);Amersfoort;543;51;1;0;0.22;11.22;0;0.093923;0;0.019608;0;11.22;22-5-2025;16-5-2025;;;.NET Developer;
Accountmanager;Accountmanager;Netherlands;Utrecht (provincie);Amersfoort;291;26;0;0;0;0;0;0.089347;0;0;0;0;22-5-2025;16-5-2025;;;Accountmanager Detachering;
Accountmanager;Accountmanager;Netherlands;Utrecht (provincie);Amersfoort;223;29;2;0;0.27620689655172415;4.005;0;0.130045;0;0.068966;0;8.01;22-5-2025;16-5-2025;;;Agile Coach;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Steenwijk;72;4;0;0;0;0;0;0.055556;0;0;0;0;22-5-2025;6-5-2025;;;Assistent uitvoerder civiel;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Noord-Holland;Schagen;74;6;0;0;0;0;0;0.081081;0;0;0;0;22-5-2025;6-5-2025;;;Business Analyst;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Ommen;196;6;1;0;0.6783333333333333;4.07;0;0.030612;0;0.166667;0;4.07;22-5-2025;6-5-2025;;;Consultant Finance;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Groningen;381;20;1;0;0.20099999999999998;4.02;0;0.052493;0;0.05;0;4.02;22-5-2025;6-5-2025;;;Corporate Banking & Lending Traineeship Amersfoort;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Drachten;94;5;1;0;19.420.000.000.000.000;9.71;0;0.053191;0;0.2;0;9.71;22-5-2025;6-5-2025;;;E&I Technician;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Oldenzaal;174;8;3;0;1.395;3.72;0;0.045977;0;0.375;0;11.16;22-5-2025;6-5-2025;;;Embedded Software Engineer (Automotive);
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Zwolle;129;4;0;0;0;0;0;0.031008;0;0;0;0;22-5-2025;6-5-2025;;;Financial Controller Brunel;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Assen;114;4;0;0;0;0;0;0.035088;0;0;0;0;22-5-2025;6-5-2025;;;Functioneel Beheerder;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Marum;142;5;0;0;0;0;0;0.035211;0;0;0;0;22-5-2025;6-5-2025;;;Industriâle Automatisering Traineeship;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Marum;196;7;1;0;23.728.571.428.571.400;16.61;0;0.035714;0;0.142857;0;16.61;22-5-2025;6-5-2025;;;International Recruiter;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Meppel;219;11;2;0;38.245.454.545.454.500;21.035;0;0.050228;0;0.181818;0;42.07;22-5-2025;6-5-2025;;;Java Developer (Spring Boot);
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Bedum;89;5;0;0;0;0;0;0.05618;0;0;0;0;22-5-2025;6-5-2025;;;Junior Java Engineer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Wolvega;51;5;0;0;0;0;0;0.098039;0;0;0;0;22-5-2025;6-5-2025;;;Junior Java Engineer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Zuidhorn;140;4;0;0;0;0;0;0.028571;0;0;0;0;22-5-2025;6-5-2025;;;Junior Project Engineer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Workum;276;11;1;0;11.354.545.454.545.400;12.49;0;0.039855;0;0.090909;0;12.49;22-5-2025;6-5-2025;;;Jurist Arbeidsrecht;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Emmen;212;8;0;0;0;0;0;0.037736;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Bezwaar en Beroep bij de Rijksoverheid;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Hoogeveen;137;4;0;0;0;0;0;0.029197;0;0;0;0;22-5-2025;12-5-2025;;;Jurist Letselschade Achmea;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Balkbrug;224;13;0;0;0;0;0;0.058036;0;0;0;0;22-5-2025;16-5-2025;;;Jurist Rechtsbijstand (Junior);
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Noord-Holland;Lutjewinkel;215;19;1;0;0.4957894736842105;9.42;0;0.088372;0;0.052632;0;9.42;19-6-2025;2-6-2025;;;Jurist Rechtsbijstand (medior);
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Workum;191;10;0;0;0;0;0;0.052356;0;0;0;0;19-6-2025;2-6-2025;;;Lab Technician;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Beilen;196;12;1;0;0.9116666666666666;10.94;0;0.061224;0;0.083333;0;10.94;19-6-2025;2-6-2025;;;Mechanical / R&D Engineer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Leeuwarden;342;21;0;0;0;0;0;0.061404;0;0;0;0;19-6-2025;2-6-2025;;;Mechanical Engineer ? Machinebouw;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Meppel;133;4;0;0;0;0;0;0.030075;0;0;0;0;19-6-2025;16-6-2025;;;Medewerker ICT-Servicedesk;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Zuidhorn;100;4;1;0;0.7375;2.95;0;0.04;0;0.25;0;2.95;19-6-2025;16-6-2025;;;Operations Officer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Drachten;202;5;0;0;0;0;0;0.024752;0;0;0;0;19-6-2025;16-6-2025;;;Overheidsjurist Omgevingsrecht;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Noord-Holland;Schagen;105;6;2;0;28.000.000.000.000.000;8.4;0;0.057143;0;0.333333;0;16.8;19-6-2025;16-6-2025;;;Privacy Officer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Balkbrug;71;5;1;0;0.564;2.82;0;0.070423;0;0.2;0;2.82;19-6-2025;16-6-2025;;;Project Control & Scheduling Manager;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Bedum;105;6;0;0;0;0;0;0.057143;0;0;0;0;19-6-2025;16-6-2025;;;Project Engineer Offshore Wind;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Emmen;122;5;0;0;0;0;0;0.040984;0;0;0;0;19-6-2025;16-6-2025;;;Project Management Officer (PMO);
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Workum;80;6;0;0;0;0;0;0.075;0;0;0;0;19-6-2025;16-6-2025;;;Projectmanager IT;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Hoogeveen;62;5;0;0;0;0;0;0.080645;0;0;0;0;19-6-2025;16-6-2025;;;Projectmanager IT Infra;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Drenthe;Assen;154;5;0;0;0;0;0;0.032468;0;0;0;0;19-6-2025;16-6-2025;;;Python developer, Senior - 80% Remote;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Balkbrug;96;4;1;0;4.99;19.96;0;0.041667;0;0.25;0;19.96;19-6-2025;16-6-2025;;;Senior .Net Azure Developer;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Marum;102;6;0;0;0;0;0;0.058824;0;0;0;0;19-6-2025;16-6-2025;;;Senior Legal Counsel;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Friesland;Wolvega;88;7;1;0;15.528.571.428.571.400;10.87;0;0.079545;0;0.142857;0;10.87;19-6-2025;16-6-2025;;;Teamlead FEC CDD Higher Risk Customers RDT;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Zwolle;9;0;0;0;0;0;0;0;0;0;0;0;16-6-2025;16-6-2025;;;Traineeship Maintenance Engineer - Food;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Groningen (provincie);Groningen;158;6;1;0;0.375;2.25;0;0.037975;0;0.166667;0;2.25;19-6-2025;16-6-2025;;;Traineeship Overheidsjurist;
Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder;Netherlands;Overijssel;Balkbrug;70;4;0;0;0;0;0;0.057143;0;0;0;0;19-6-2025;16-6-2025;;;Wabo Jurist;
Bouwkundig Civiel Engineer;Civiel ingenieur;Netherlands;Gelderland;Arnhem;135;6;0;0;0;0;0;0.044444;0;0;0;0;22-5-2025;16-5-2025;;;Junior Financial Accountant;Accountant
Bouwkundig Civiel Engineer;Civiel ingenieur;Netherlands;Gelderland;Arnhem;144;6;1;0;12.866.666.666.666.600;7.72;0;0.041667;0;0.166667;0;7.72;27-6-2025;16-6-2025;;;Junior Financial Accountant;Accountant
Medior Werkvoorbereider Civiele Techniek;Civiele techniek;Netherlands;Zuid-Holland;Delft;68;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;6-2-2025;;;Junior Financial Controller;Accountant
Medior Werkvoorbereider Civiele Techniek;Civiele techniek;Netherlands;Utrecht (provincie);Utrecht;70;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;6-2-2025;;;Medior Financial Accountant;Accountant
Projectorganisator Civiele Techniek;Civiele techniek;Netherlands;Zuid-Holland;Delft;41;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;6-2-2025;;;Medior Financial Accountant;Accountant
Projectorganisator Civiele Techniek;Civiele techniek;Netherlands;Utrecht (provincie);Utrecht;33;1;1;0;33.07;33.07;0;0.030303;0;1;0;33.07;22-5-2025;6-2-2025;;;Senior Financial Accountant;Accountant
Projectorganisator Civiele Techniek;Civiele techniek;Netherlands;Noord-Holland;Amsterdam;47;4;0;0;0;0;0;0.085106;0;0;0;0;19-6-2025;3-6-2025;;;Senior Financial Accountant;Accountant
Junior Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;123;5;0;0;0;0;0;0.04065;0;0;0;0;22-5-2025;6-2-2025;;;Senior Financial Accountant;Accountant
Junior Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;110;7;1;0;3.011.428.571.428.570;21.08;0;0.063636;0;0.142857;0;21.08;19-6-2025;3-6-2025;;;Account Manager;Accountmanager
Junior Uitvoerder Civiele Techniek;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;43;2;0;0;0;0;0;0.046512;0;0;0;0;22-5-2025;6-2-2025;;;Account Manager;Accountmanager
Junior Uitvoerder Civiele Techniek;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;33;5;1;0;1.794;8.97;0;0.151515;0;0.2;0;8.97;19-6-2025;3-6-2025;;;Account Manager;Accountmanager
Medior Uitvoerder Civiele Techniek;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;11;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;6-2-2025;;;Accountmanager;Accountmanager
Senior Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;56;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;6-2-2025;;;Accountmanager;Accountmanager
Senior Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;45;1;0;0;0;0;0;0.022222;0;0;0;0;19-6-2025;3-6-2025;;;Accountmanager;Accountmanager
Senior Uitvoerder Civiele Techniek;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;11;1;0;0;0;0;0;0.090909;0;0;0;0;22-5-2025;6-2-2025;;;Accountmanager;Accountmanager
Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;70;3;0;0;0;0;0;0.042857;0;0;0;0;22-5-2025;6-2-2025;;;Accountmanager;Accountmanager
Uitvoerder Bouwkunde;Constructiesupervisor;Netherlands;Zuid-Holland;Delft;50;3;0;0;0;0;0;0.06;0;0;0;0;19-6-2025;3-6-2025;;;Accountmanager;Accountmanager
Contractbeheerder;Contractbeheerder;Netherlands;Gelderland;Wageningen;184;16;1;0;0.7175;11.48;0;0.086957;0;0.0625;0;11.48;24-10-2025;15-10-2025;;;Accountmanager;Accountmanager
Projectcoîrdinator;Coîrdinator bedrijfsvoering;Netherlands;Noord-Holland;;119;14;0;0;0;0;0;0.117647;0;0;0;0;17-9-2025;17-9-2025;;;Accountmanager;Accountmanager
FPGA Design Engineer;Designingenieur;Netherlands;Noord-Brabant;Eindhoven;299;27;1;0;0.3648148148148148;9.85;0;0.090301;0;0.037037;0;9.85;22-5-2025;16-5-2025;;;Accountmanager;Accountmanager
FPGA Design Engineer;Designingenieur;Netherlands;Noord-Brabant;Eindhoven;318;20;2;0;0.28450000000000003;2.845;0;0.062893;0;0.1;0;5.69;22-5-2025;16-5-2025;;;Accountmanager;Accountmanager
FPGA Design Engineer;Designingenieur;Netherlands;Noord-Brabant;Eindhoven;425;26;1;0;0.29653846153846153;7.71;0;0.061176;0;0.038462;0;7.71;22-5-2025;16-5-2025;;;Accountmanager;Accountmanager
FPGA Design Engineer;Designingenieur;Netherlands;Noord-Brabant;Eindhoven;457;30;2;0;0.453;6.795;0;0.065646;0;0.066667;0;13.59;22-5-2025;16-5-2025;;;Administratief Medewerker Amersfoort;Administratief medewerker
Electrical Engineer;Elektrisch ingenieur;Netherlands;Overijssel;Enschede;106;12;1;0;12.225;14.67;0;0.113208;0;0.083333;0;14.67;22-5-2025;30-4-2025;;;Financieel Administratief Medewerker;Administratief medewerker
Electrical Engineer;Elektrisch ingenieur;Netherlands;Gelderland;Lochem;161;11;1;0;1.018.181.818.181.810;11.2;0;0.068323;0;0.090909;0;11.2;19-6-2025;18-6-2025;;;Financieel Administratief Medewerker;Administratief medewerker
Electrical Engineer;Elektrisch ingenieur;Netherlands;Noord-Brabant;Boxmeer;62;8;0;0;0;0;0;0.129032;0;0;0;0;8-8-2025;30-7-2025;;;Financieel Administratief Medewerker;Administratief medewerker
Electrical Engineer;Elektrisch ingenieur;Netherlands;Overijssel;Hengelo OV;31;7;0;0;0;0;0;0.225806;0;0;0;0;6-9-2025;7-8-2025;;;Financieel Administratief Medewerker;Administratief medewerker
Electrical Engineer;Elektrisch ingenieur;Netherlands;Overijssel;Hengelo OV;55;8;1;0;4.515;36.12;0;0.145455;0;0.125;0;36.12;9-9-2025;9-9-2025;;;Adviseur Wonen Centraal;Adviseur
Electrical Engineer;Elektrisch ingenieur;Netherlands;Gelderland;Wijchen;100;14;1;0;0.7028571428571428;9.84;0;0.14;0;0.071429;0;9.84;1-10-2025;10-9-2025;;;Adviseur Wonen Centraal;Adviseur
Electrical engineer;Elektrisch ingenieur;Netherlands;;;110;6;0;0;0;0;0;0.054545;0;0;0;0;14-9-2025;15-8-2025;;;Handhavingsjurist HBO;Advocaat
Firmware Engineer;Firmware-ingenieur;Netherlands;Overijssel;Enschede;397;35;4;0;0.19485714285714287;1.705;0;0.088161;0;0.114286;0;6.82;22-5-2025;21-5-2025;;;Junior Bezwaarjurist - Den Haag;Advocaat
Senior Maintenance Engineer E&I;Hoofd Onderhoudsingenieur;Netherlands;Zuid-Holland;Rotterdam;114;8;1;0;0.43375;3.47;0;0.070175;0;0.125;0;3.47;22-5-2025;28-1-2025;;;Junior Bezwaarjurist - Utrecht;Advocaat
HSE Manager;HSE-manager;Netherlands;Drenthe;Hoogeveen;250;20;1;0;0.6025;12.05;0;0.08;0;0.05;0;12.05;19-6-2025;19-6-2025;;;Junior Bezwaarjurist - Utrecht;Advocaat
OT Engineer;Ingenieur;Netherlands;Drenthe;Wijster;95;2;0;0;0;0;0;0.021053;0;0;0;0;22-5-2025;15-5-2025;;;Junior Bezwaarjurist - Utrecht - Wo;Advocaat
OT Engineer;Ingenieur;Netherlands;Gelderland;Borculo;319;20;1;0;0.355;7.1;0;0.062696;0;0.05;0;7.1;22-5-2025;21-5-2025;;;Junior Bezwaarjurist - Utrecht - Wo;Advocaat
OT Engineer;Ingenieur;Netherlands;Drenthe;Wijster;44;4;0;0;0;0;0;0.090909;0;0;0;0;29-5-2025;28-5-2025;;;Junior Jurist Woo bij de Rijksoverheid;Advocaat
OT Engineer;Ingenieur;Netherlands;Gelderland;Borculo;131;10;0;0;0;0;0;0.076336;0;0;0;0;28-6-2025;23-6-2025;;;Jurist Beroep;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Drenthe;Wijster;76;9;0;0;0;0;0;0.118421;0;0;0;0;22-5-2025;15-5-2025;;;Jurist Bestuursrecht;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Drenthe;Wijster;22;5;0;0;0;0;0;0.227273;0;0;0;0;29-5-2025;29-5-2025;;;Jurist Bestuursrecht;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Zuid-Holland;Leiden;9;0;0;0;0;0;0;0;0;0;0;0;13-6-2025;13-6-2025;;;Jurist Bestuursrecht;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Drenthe;Wijster;45;4;1;0;1.295;5.18;0;0.088889;0;0.25;0;5.18;28-6-2025;25-6-2025;;;Jurist Bestuursrecht;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Drenthe;Wijster;16;4;0;0;0;0;0;0.25;0;0;0;0;28-6-2025;25-6-2025;;;Jurist Bestuursrecht;Advocaat
Automation Engineer;Ingenieur automatisering;Netherlands;Gelderland;Lochem;16;3;0;0;0;0;0;0.1875;0;0;0;0;24-9-2025;25-8-2025;;;Jurist Bezwaar & Beroep Medior WO;Advocaat
Reliability Engineer;Ingenieur betrouwbaarheid;Netherlands;Friesland;Drachten;157;9;1;0;19.304.444.444.444.400;173.74;0;0.057325;0;0.111111;0;173.74;22-5-2025;15-5-2025;;;Jurist Bezwaar & Beroep Omgevingsrecht HBO Medior;Advocaat
Junior PLC Engineer - Maritiem / Industrie;Junior ingenieur;Netherlands;Gelderland;Nijmegen;131;6;0;0;0;0;0;0.045802;0;0;0;0;19-6-2025;19-6-2025;;;Jurist Bezwaar & Beroep Omgevingsrecht HBO Senior;Advocaat
Junior Werkvoorbereider Bouwkunde;Junior Planner;Netherlands;Zuid-Holland;Delft;73;3;0;0;0;0;0;0.041096;0;0;0;0;22-5-2025;6-2-2025;;;Jurist Bezwaar & Beroep Omgevingsrecht WO Junior;Advocaat
Junior Werkvoorbereider bouwkunde;Junior Planner;Netherlands;Zuid-Holland;Delft;94;3;1;0;0;0;0;0.031915;0;0.333333;0;0;22-5-2025;6-2-2025;;;Jurist Bezwaar & Beroep Omgevingswet HBO Junior;Advocaat
Junior Werkvoorbereider Civiele Techniek;Junior Planner;Netherlands;Utrecht (provincie);Utrecht;48;3;1;0;6.373.333.333.333.330;19.12;0;0.0625;0;0.333333;0;19.12;22-5-2025;6-2-2025;;;Jurist Bezwaar en Beroep bij de Rijksoverheid;Advocaat
Junior Werkvoorbereider Civiele Techniek;Junior Planner;Netherlands;Zuid-Holland;Delft;45;3;1;0;33.333.333.333.333.300;10;0;0.066667;0;0.333333;0;10;22-5-2025;6-2-2025;;;Jurist Bouwrecht;Advocaat
Werkvoorbereider Utiliteit Junior;Junior Planner;Netherlands;Noord-Holland;Amsterdam;83;5;0;0;0;0;0;0.060241;0;0;0;0;22-5-2025;15-1-2025;;;Jurist Contractenrecht;Advocaat
Junior Project Engineer Utiliteit elektrotechniek;Junior Projectingenieur;Netherlands;Noord-Holland;Amsterdam;49;4;0;0;0;0;0;0.081633;0;0;0;0;22-5-2025;15-1-2025;;;Jurist Contractenrecht;Advocaat
Junior Project Engineer Utiliteit elektrotechniek;Junior Projectingenieur;Netherlands;Utrecht (provincie);Utrecht;90;3;2;0;13.64;20.46;0;0.033333;0;0.666667;0;40.92;22-5-2025;15-1-2025;;;Jurist Contractenrecht;Advocaat
Junior Project Engineer Utiliteit Werktuigbouwkundig;Junior Projectingenieur;Netherlands;Zuid-Holland;Rotterdam;70;9;0;0;0;0;0;0.128571;0;0;0;0;22-5-2025;15-1-2025;;;Jurist Contractenrecht;Advocaat
Junior Project Engineer Utiliteit Werktuigbouwkundig;Junior Projectingenieur;Netherlands;Noord-Holland;Amsterdam;115;7;0;0;0;0;0;0.06087;0;0;0;0;22-5-2025;15-1-2025;;;Jurist Erfpacht;Advocaat
Junior Project Engineer Utiliteit Werktuigbouwkundig;Junior Projectingenieur;Netherlands;Utrecht (provincie);Utrecht;108;6;0;0;0;0;0;0.055556;0;0;0;0;22-5-2025;15-1-2025;;;Jurist handhaving;Advocaat
Site Quality Manager;Kwaliteitsmanager Locatie;Netherlands;Zuid-Holland;Rotterdam;401;59;4;0;0.5147457627118643;7.592.499.999.999.990;0;0.147132;0;0.067797;0;30.369.999.999.999.900;1-10-2025;16-9-2025;;;Jurist handhaving;Advocaat
Team Manager;Manager;Netherlands;Overijssel;Hengelo OV;477;79;1;0;0.18379746835443037;14.52;0;0.165618;0;0.012658;0;14.52;28-6-2025;26-6-2025;;;Jurist handhaving;Advocaat
Teammanager Engineering;Manager techniek;Netherlands;Utrecht (provincie);Utrecht;173;21;1;0;0.61;12.81;0;0.121387;0;0.047619;0;12.81;11-6-2025;6-6-2025;;;Jurist handhaving;Advocaat
Teammanager Engineering;Manager techniek;Netherlands;Noord-Brabant;Den Bosch;463;48;0;0;0;0;0;0.103672;0;0;0;0;11-6-2025;6-6-2025;;;Jurist handhaving;Advocaat
Monteur Schadeherstel;Monteur;Netherlands;Drenthe;Meppel;38;2;0;0;0;0;0;0.052632;0;0;0;0;14-9-2025;15-8-2025;;;Jurist Letselschade (medior) - HBO - Utrecht;Advocaat
Monteur Schadeherstel;Monteur;Netherlands;Drenthe;Meppel;15;1;0;0;0;0;0;0.066667;0;0;0;0;24-10-2025;24-9-2025;;;Jurist Letselschade (medior) - HBO - Utrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Marum;40;4;0;0;0;0;0;0.1;0;0;0;0;22-5-2025;30-4-2025;;;Jurist Letselschade (medior) - HBO - Utrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Bedum;72;3;0;0;0;0;0;0.041667;0;0;0;0;22-5-2025;30-4-2025;;;Jurist Letselschade (medior) - HBO - Utrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Workum;48;3;0;0;0;0;0;0.0625;0;0;0;0;22-5-2025;30-4-2025;;;Jurist Letselschade Achmea;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Wolvega;61;4;0;0;0;0;0;0.065574;0;0;0;0;22-5-2025;30-4-2025;;;Jurist Letselschade medior;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Assen;71;3;0;0;0;0;0;0.042254;0;0;0;0;22-5-2025;30-4-2025;;;Jurist Letselschade medior;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Meppel;41;2;1;0;10.51;21.02;0;0.04878;0;0.5;0;21.02;22-5-2025;30-4-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Assen;56;5;1;0;4.988;24.94;0;0.089286;0;0.2;0;24.94;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Drachten;12;2;0;0;0;0;0;0.166667;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Meppel;27;2;0;0;0;0;0;0.074074;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Marum;55;4;1;0;2.445;9.78;0;0.072727;0;0.25;0;9.78;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;74;3;0;0;0;0;0;0.040541;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Workum;25;3;0;0;0;0;0;0.12;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;139;7;0;0;0;0;0;0.05036;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Milieu;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Oldenzaal;77;9;0;0;0;0;0;0.116883;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Omgevingsrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;117;4;0;0;0;0;0;0.034188;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Omgevingsrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Steenwijk;35;3;0;0;0;0;0;0.085714;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Rechtsbijstand;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Zwolle;133;10;0;0;0;0;0;0.075188;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Noord-Holland;Schagen;74;4;0;0;0;0;0;0.054054;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Wolvega;41;2;0;0;0;0;0;0.04878;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Sociaal Domein;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Bedum;25;3;0;0;0;0;0;0.12;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Sociaal Domein;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Ommen;53;4;0;0;0;0;0;0.075472;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Sociaal Domein;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Deventer;57;4;0;0;0;0;0;0.070175;0;0;0;0;22-5-2025;6-5-2025;;;Jurist Vergunningen;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Oldenzaal;6;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Vergunningen;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Flevoland;Emmeloord;26;5;0;0;0;0;0;0.192308;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Vergunningen;Advocaat
